userid;register_time;country;;;;
43776;01/06/2017;VN;;;;
43780;19/01/2017;SG;;;;
43783;21/04/2017;ID;;;;
43784;03/02/2017;TW;;;;
43787;19/02/2017;PH;;;;
43796;14/04/2017;PH;;;;
43803;02/05/2017;SG;;;;
43808;20/02/2017;TH;;;;
43809;07/02/2017;TH;;;;
43818;03/03/2017;SG;;;;
43822;10/04/2017;SG;;;;
43824;13/03/2017;ID;;;;
43825;14/04/2017;MY;;;;
43826;26/04/2017;TH;;;;
43836;09/02/2017;SG;;;;
43842;11/04/2017;SG;;;;
43844;07/05/2017;MY;;;;
43847;01/03/2017;TH;;;;
43848;04/02/2017;VN;;;;
43854;04/03/2017;VN;;;;
43861;07/04/2017;TH;;;;
43869;21/03/2017;PH;;;;
43871;21/04/2017;SG;;;;
43877;03/04/2017;PH;;;;
43883;08/05/2017;TW;;;;
43886;05/05/2017;TW;;;;
43896;07/04/2017;PH;;;;
43900;15/04/2017;PH;;;;
43906;13/03/2017;SG;;;;
43911;22/04/2017;SG;;;;
43919;10/05/2017;ID;;;;
43925;03/05/2017;SG;;;;
43929;11/04/2017;ID;;;;
43932;26/02/2017;PH;;;;
43939;27/04/2017;TW;;;;
43943;15/01/2017;SG;;;;
43950;29/03/2017;TH;;;;
43951;01/01/2017;MY;;;;
43959;09/03/2017;MY;;;;
43969;19/02/2017;SG;;;;
43974;03/05/2017;VN;;;;
43984;15/01/2017;TH;;;;
43989;20/01/2017;MY;;;;
43998;06/03/2017;TW;;;;
44005;27/01/2017;TW;;;;
44010;24/04/2017;TW;;;;
44012;24/04/2017;SG;;;;
44014;28/03/2017;TW;;;;
44024;18/05/2017;VN;;;;
44034;11/02/2017;VN;;;;
44035;05/01/2017;ID;;;;
44040;15/04/2017;ID;;;;
44043;23/04/2017;ID;;;;
44050;23/02/2017;SG;;;;
44053;19/03/2017;ID;;;;
44063;28/05/2017;TH;;;;
44070;21/02/2017;TW;;;;
44073;24/05/2017;TW;;;;
44076;29/03/2017;MY;;;;
44079;30/05/2017;SG;;;;
44087;05/03/2017;PH;;;;
44092;16/03/2017;ID;;;;
44098;30/04/2017;VN;;;;
44107;28/01/2017;PH;;;;
44110;25/03/2017;VN;;;;
44114;16/03/2017;ID;;;;
44121;23/04/2017;SG;;;;
44129;24/05/2017;MY;;;;
44133;09/01/2017;TH;;;;
44140;21/04/2017;TH;;;;
44142;19/01/2017;PH;;;;
44147;15/01/2017;VN;;;;
44151;08/03/2017;VN;;;;
44152;27/03/2017;ID;;;;
44159;13/01/2017;MY;;;;
44163;14/05/2017;MY;;;;
44171;23/05/2017;VN;;;;
44179;28/01/2017;VN;;;;
44187;06/03/2017;MY;;;;
44194;05/01/2017;VN;;;;
44201;26/03/2017;TH;;;;
44210;29/01/2017;TW;;;;
44212;11/01/2017;PH;;;;
44213;19/02/2017;PH;;;;
44223;07/03/2017;TH;;;;
44225;16/05/2017;TW;;;;
44234;06/02/2017;TH;;;;
44240;30/05/2017;PH;;;;
44242;03/03/2017;TW;;;;
44247;14/03/2017;TH;;;;
44248;01/05/2017;VN;;;;
44254;11/04/2017;TH;;;;
44259;08/05/2017;TH;;;;
44261;12/02/2017;SG;;;;
44263;07/02/2017;ID;;;;
44267;25/01/2017;ID;;;;
44275;03/02/2017;ID;;;;
44283;05/01/2017;ID;;;;
44291;03/03/2017;TW;;;;
44301;07/05/2017;PH;;;;
44308;08/03/2017;VN;;;;
44313;21/01/2017;PH;;;;
44315;25/03/2017;TH;;;;
44316;30/03/2017;ID;;;;
44320;07/05/2017;ID;;;;
44325;25/01/2017;ID;;;;
44335;15/02/2017;PH;;;;
44345;27/01/2017;MY;;;;
44347;23/04/2017;SG;;;;
44357;03/05/2017;ID;;;;
44359;06/04/2017;ID;;;;
44361;08/02/2017;PH;;;;
44365;27/05/2017;SG;;;;
44372;30/03/2017;TW;;;;
44378;08/03/2017;MY;;;;
44387;26/03/2017;SG;;;;
44390;26/05/2017;ID;;;;
44391;29/04/2017;PH;;;;
44394;14/02/2017;SG;;;;
44397;10/04/2017;SG;;;;
44402;16/01/2017;VN;;;;
44407;19/05/2017;TW;;;;
44410;27/01/2017;VN;;;;
44420;10/04/2017;PH;;;;
44426;26/02/2017;ID;;;;
44428;03/02/2017;SG;;;;
44434;31/01/2017;PH;;;;
44443;10/04/2017;ID;;;;
44447;21/03/2017;SG;;;;
44451;08/03/2017;TW;;;;
44456;07/01/2017;ID;;;;
44463;10/04/2017;TW;;;;
44470;30/04/2017;SG;;;;
44472;19/02/2017;SG;;;;
44474;23/05/2017;MY;;;;
44481;03/01/2017;ID;;;;
44489;16/05/2017;MY;;;;
44496;19/04/2017;VN;;;;
44498;17/03/2017;VN;;;;
44507;19/05/2017;ID;;;;
44515;24/05/2017;TH;;;;
44520;04/03/2017;ID;;;;
44530;29/03/2017;SG;;;;
44538;13/04/2017;PH;;;;
44546;19/01/2017;VN;;;;
44553;25/01/2017;VN;;;;
44557;29/03/2017;SG;;;;
44562;02/04/2017;TW;;;;
44572;10/03/2017;ID;;;;
44573;12/04/2017;MY;;;;
44578;03/03/2017;ID;;;;
44586;10/01/2017;TH;;;;
44596;01/03/2017;SG;;;;
44598;31/05/2017;SG;;;;
44608;06/04/2017;MY;;;;
44612;09/01/2017;PH;;;;
44619;01/05/2017;TW;;;;
44623;12/02/2017;TH;;;;
44625;11/02/2017;TW;;;;
44628;26/03/2017;ID;;;;
44637;30/03/2017;MY;;;;
44640;04/04/2017;TW;;;;
44641;19/01/2017;SG;;;;
44649;10/04/2017;VN;;;;
44652;27/03/2017;VN;;;;
44656;07/05/2017;PH;;;;
44666;05/03/2017;SG;;;;
44675;29/01/2017;TH;;;;
44676;17/01/2017;MY;;;;
44680;12/03/2017;TH;;;;
44688;28/01/2017;ID;;;;
44690;23/03/2017;TH;;;;
44697;26/01/2017;TW;;;;
44701;23/04/2017;MY;;;;
44711;17/04/2017;ID;;;;
44720;09/04/2017;SG;;;;
44723;12/05/2017;VN;;;;
44733;26/02/2017;TW;;;;
44743;11/03/2017;TW;;;;
44746;14/03/2017;SG;;;;
44752;06/05/2017;TW;;;;
44754;31/03/2017;TW;;;;
44756;12/03/2017;TW;;;;
44764;06/04/2017;ID;;;;
44770;20/01/2017;TW;;;;
44773;02/03/2017;TH;;;;
44777;21/02/2017;TW;;;;
44784;25/02/2017;ID;;;;
44788;28/01/2017;MY;;;;
44797;07/04/2017;MY;;;;
44799;26/04/2017;TW;;;;
44806;06/03/2017;SG;;;;
44808;18/02/2017;ID;;;;
44816;26/03/2017;PH;;;;
44822;24/01/2017;PH;;;;
44825;01/02/2017;SG;;;;
44826;05/03/2017;MY;;;;
44834;30/03/2017;VN;;;;
44837;17/04/2017;VN;;;;
44847;30/03/2017;TH;;;;
44852;05/04/2017;TW;;;;
44858;08/02/2017;TW;;;;
44864;25/01/2017;ID;;;;
44873;04/03/2017;PH;;;;
44879;13/03/2017;SG;;;;
44889;07/01/2017;SG;;;;
44890;17/01/2017;TH;;;;
44896;04/05/2017;TH;;;;
44904;22/03/2017;ID;;;;
44907;05/03/2017;TW;;;;
44912;18/05/2017;SG;;;;
44916;17/02/2017;ID;;;;
44918;24/05/2017;TH;;;;
44927;21/05/2017;MY;;;;
44930;09/02/2017;TW;;;;
44938;03/02/2017;PH;;;;
44943;23/02/2017;MY;;;;
44947;26/01/2017;MY;;;;
44951;18/05/2017;MY;;;;
44957;04/03/2017;MY;;;;
44962;16/04/2017;TH;;;;
44972;28/04/2017;TH;;;;
44978;03/04/2017;TW;;;;
44984;05/01/2017;MY;;;;
44989;11/03/2017;VN;;;;
44993;19/03/2017;TW;;;;
44998;15/05/2017;PH;;;;
45002;23/04/2017;VN;;;;
45007;04/03/2017;TW;;;;
45015;22/01/2017;PH;;;;
45021;11/05/2017;PH;;;;
45027;27/02/2017;TH;;;;
45028;14/03/2017;VN;;;;
45033;20/02/2017;PH;;;;
45043;04/01/2017;SG;;;;
45048;06/02/2017;MY;;;;
45053;04/04/2017;TW;;;;
45059;10/04/2017;VN;;;;
45063;28/04/2017;TW;;;;
45069;01/05/2017;SG;;;;
45075;26/02/2017;PH;;;;
45077;05/04/2017;SG;;;;
45080;03/02/2017;TW;;;;
45086;26/05/2017;TH;;;;
45087;14/01/2017;ID;;;;
45091;21/05/2017;MY;;;;
45092;17/01/2017;PH;;;;
45101;29/05/2017;PH;;;;
45109;30/05/2017;SG;;;;
45111;23/05/2017;ID;;;;
45118;26/05/2017;TW;;;;
45122;08/02/2017;SG;;;;
45126;17/04/2017;TW;;;;
45136;10/05/2017;MY;;;;
45141;07/04/2017;PH;;;;
45144;18/01/2017;VN;;;;
45147;31/01/2017;ID;;;;
45150;09/05/2017;TW;;;;
45156;04/03/2017;TH;;;;
45160;15/05/2017;ID;;;;
45167;03/01/2017;SG;;;;
45170;01/01/2017;MY;;;;
45174;08/04/2017;PH;;;;
45179;11/03/2017;ID;;;;
45189;06/02/2017;TW;;;;
45199;08/03/2017;TH;;;;
45206;06/04/2017;ID;;;;
45214;17/02/2017;SG;;;;
45219;18/05/2017;PH;;;;
45227;08/02/2017;MY;;;;
45234;01/03/2017;MY;;;;
45235;25/05/2017;MY;;;;
45240;23/02/2017;MY;;;;
45242;29/05/2017;MY;;;;
45252;04/01/2017;MY;;;;
45254;04/04/2017;MY;;;;
45260;20/03/2017;VN;;;;
45266;25/02/2017;TH;;;;
45276;26/01/2017;MY;;;;
45285;08/03/2017;SG;;;;
45294;19/03/2017;ID;;;;
45302;12/01/2017;PH;;;;
45308;28/05/2017;PH;;;;
45318;20/04/2017;TW;;;;
45328;21/02/2017;SG;;;;
45336;28/03/2017;MY;;;;
45345;15/05/2017;ID;;;;
45347;26/01/2017;MY;;;;
45353;29/04/2017;MY;;;;
45359;18/01/2017;MY;;;;
45362;03/05/2017;TH;;;;
45371;18/05/2017;PH;;;;
45376;31/03/2017;VN;;;;
45379;17/03/2017;TW;;;;
45380;01/02/2017;ID;;;;
45385;28/01/2017;MY;;;;
45393;10/01/2017;SG;;;;
45397;20/05/2017;PH;;;;
45399;11/04/2017;TW;;;;
45403;13/01/2017;TW;;;;
45404;30/03/2017;MY;;;;
45410;13/02/2017;SG;;;;
45415;14/04/2017;SG;;;;
45425;09/04/2017;SG;;;;
45430;10/04/2017;MY;;;;
45440;25/05/2017;PH;;;;
45441;01/06/2017;TH;;;;
45451;30/01/2017;TW;;;;
45456;22/02/2017;TW;;;;
45460;14/03/2017;TH;;;;
45469;24/05/2017;ID;;;;
45476;07/03/2017;PH;;;;
45483;29/05/2017;PH;;;;
45489;13/02/2017;TH;;;;
45495;11/01/2017;ID;;;;
45503;03/01/2017;TH;;;;
45506;21/03/2017;TW;;;;
45513;29/03/2017;PH;;;;
45515;15/01/2017;VN;;;;
45522;09/05/2017;SG;;;;
45532;10/02/2017;TW;;;;
45542;03/03/2017;ID;;;;
45547;18/04/2017;ID;;;;
45554;11/02/2017;TW;;;;
45559;15/04/2017;TW;;;;
45568;10/01/2017;VN;;;;
45572;07/01/2017;VN;;;;
45579;14/02/2017;ID;;;;
45582;04/02/2017;MY;;;;
45585;27/05/2017;ID;;;;
45590;24/04/2017;PH;;;;
45595;15/05/2017;SG;;;;
45603;30/05/2017;TW;;;;
45611;18/02/2017;SG;;;;
45613;28/04/2017;PH;;;;
45615;15/03/2017;TW;;;;
45624;19/05/2017;ID;;;;
45633;27/01/2017;VN;;;;
45640;21/04/2017;PH;;;;
45643;18/03/2017;TW;;;;
45653;15/02/2017;TH;;;;
45662;23/04/2017;MY;;;;
45671;27/04/2017;TW;;;;
45675;03/03/2017;MY;;;;
45684;26/04/2017;ID;;;;
45692;28/03/2017;MY;;;;
45693;12/04/2017;TH;;;;
45695;25/02/2017;TW;;;;
45696;02/03/2017;MY;;;;
45705;14/03/2017;ID;;;;
45715;03/02/2017;TW;;;;
45724;03/01/2017;ID;;;;
45730;16/04/2017;TW;;;;
45737;10/03/2017;MY;;;;
45742;24/01/2017;PH;;;;
45748;17/04/2017;TH;;;;
45749;10/04/2017;SG;;;;
45751;18/03/2017;MY;;;;
45755;22/03/2017;MY;;;;
45758;30/01/2017;SG;;;;
45761;13/02/2017;VN;;;;
45764;21/03/2017;MY;;;;
45766;22/03/2017;VN;;;;
45776;14/04/2017;TW;;;;
45783;29/03/2017;TW;;;;
45787;31/05/2017;VN;;;;
45790;16/02/2017;MY;;;;
45798;27/02/2017;PH;;;;
45804;17/04/2017;ID;;;;
45806;09/01/2017;TW;;;;
45810;18/02/2017;MY;;;;
45817;09/01/2017;VN;;;;
45823;29/01/2017;MY;;;;
45827;16/05/2017;ID;;;;
45833;31/03/2017;TW;;;;
45834;18/05/2017;PH;;;;
45839;30/05/2017;ID;;;;
45846;30/01/2017;PH;;;;
45847;24/04/2017;TW;;;;
45851;03/01/2017;ID;;;;
45852;03/01/2017;TH;;;;
45857;15/04/2017;PH;;;;
45866;05/02/2017;TH;;;;
45868;30/05/2017;VN;;;;
45871;16/01/2017;TH;;;;
45873;19/01/2017;ID;;;;
45880;17/01/2017;MY;;;;
45890;01/02/2017;VN;;;;
45891;05/03/2017;MY;;;;
45899;26/05/2017;VN;;;;
45904;13/05/2017;PH;;;;
45907;22/05/2017;VN;;;;
45917;05/04/2017;ID;;;;
45925;04/05/2017;TW;;;;
45934;01/01/2017;MY;;;;
45938;27/01/2017;TW;;;;
45941;01/04/2017;PH;;;;
45947;03/03/2017;VN;;;;
45949;21/01/2017;TW;;;;
45953;30/01/2017;VN;;;;
45962;24/01/2017;MY;;;;
45968;13/03/2017;MY;;;;
45978;16/02/2017;MY;;;;
45988;03/04/2017;MY;;;;
45992;25/04/2017;TH;;;;
45998;02/04/2017;TH;;;;
46002;02/04/2017;TW;;;;
46008;08/03/2017;ID;;;;
46011;19/03/2017;MY;;;;
46016;01/04/2017;PH;;;;
46017;23/03/2017;PH;;;;
46021;12/05/2017;MY;;;;
46024;11/02/2017;MY;;;;
46032;02/05/2017;PH;;;;
46040;04/05/2017;SG;;;;
46046;30/04/2017;SG;;;;
46052;17/05/2017;ID;;;;
46061;04/04/2017;TW;;;;
46067;22/03/2017;PH;;;;
46076;06/04/2017;ID;;;;
46081;18/02/2017;SG;;;;
46082;24/04/2017;MY;;;;
46088;02/05/2017;TH;;;;
46094;06/04/2017;ID;;;;
46096;14/01/2017;PH;;;;
46103;05/05/2017;MY;;;;
46113;31/01/2017;TW;;;;
46114;27/04/2017;VN;;;;
46124;17/04/2017;MY;;;;
46132;11/05/2017;TH;;;;
46137;22/03/2017;TW;;;;
46144;24/03/2017;SG;;;;
46152;30/05/2017;MY;;;;
46158;25/05/2017;VN;;;;
46167;29/01/2017;TH;;;;
46173;21/03/2017;MY;;;;
46183;08/03/2017;PH;;;;
46192;09/03/2017;ID;;;;
46199;16/03/2017;VN;;;;
46202;08/02/2017;PH;;;;
46206;28/01/2017;ID;;;;
46216;18/04/2017;VN;;;;
46219;15/03/2017;PH;;;;
46221;01/02/2017;TW;;;;
46224;15/03/2017;PH;;;;
46234;24/05/2017;SG;;;;
46237;10/01/2017;SG;;;;
46246;03/05/2017;ID;;;;
46254;23/05/2017;PH;;;;
46264;04/05/2017;TH;;;;
46273;12/03/2017;SG;;;;
46280;18/01/2017;TH;;;;
46289;29/04/2017;TW;;;;
46295;18/02/2017;TH;;;;
46302;18/01/2017;TH;;;;
46307;13/04/2017;TH;;;;
46309;31/01/2017;SG;;;;
46317;24/02/2017;PH;;;;
46324;14/01/2017;PH;;;;
46326;14/02/2017;MY;;;;
46335;18/02/2017;PH;;;;
46338;25/05/2017;TW;;;;
46342;27/02/2017;PH;;;;
46343;04/01/2017;TW;;;;
46352;14/04/2017;SG;;;;
46362;06/02/2017;MY;;;;
46363;30/01/2017;ID;;;;
46366;25/04/2017;ID;;;;
46375;09/02/2017;MY;;;;
46377;15/02/2017;VN;;;;
46382;25/04/2017;MY;;;;
46383;04/03/2017;SG;;;;
46392;26/01/2017;ID;;;;
46396;11/04/2017;MY;;;;
46399;30/05/2017;TH;;;;
46401;16/05/2017;VN;;;;
46404;16/04/2017;MY;;;;
46412;27/03/2017;MY;;;;
46422;17/05/2017;SG;;;;
46432;22/02/2017;ID;;;;
46438;23/03/2017;SG;;;;
46442;24/02/2017;SG;;;;
46443;05/05/2017;TH;;;;
46447;13/05/2017;PH;;;;
46454;16/03/2017;SG;;;;
46456;03/03/2017;SG;;;;
46465;06/04/2017;MY;;;;
46471;26/05/2017;SG;;;;
46481;25/02/2017;MY;;;;
46482;16/05/2017;ID;;;;
46488;21/02/2017;PH;;;;
46496;24/05/2017;ID;;;;
46505;13/04/2017;MY;;;;
46507;03/02/2017;VN;;;;
46512;25/03/2017;ID;;;;
46514;01/02/2017;MY;;;;
46522;10/02/2017;MY;;;;
46524;15/01/2017;TH;;;;
46529;04/02/2017;TW;;;;
46535;19/03/2017;VN;;;;
46545;13/01/2017;TW;;;;
46551;20/02/2017;TH;;;;
46555;24/01/2017;TW;;;;
46563;01/03/2017;MY;;;;
46567;22/04/2017;TW;;;;
46570;24/04/2017;TH;;;;
46575;09/02/2017;SG;;;;
46584;25/05/2017;VN;;;;
46589;23/04/2017;MY;;;;
46599;21/02/2017;VN;;;;
46604;03/02/2017;VN;;;;
46612;28/03/2017;TH;;;;
46621;12/01/2017;SG;;;;
46626;22/03/2017;SG;;;;
46634;21/05/2017;ID;;;;
46638;10/01/2017;MY;;;;
46648;06/01/2017;PH;;;;
46652;16/04/2017;PH;;;;
46659;06/02/2017;TW;;;;
46660;18/05/2017;ID;;;;
46662;31/03/2017;TW;;;;
46670;24/03/2017;SG;;;;
46678;20/01/2017;SG;;;;
46687;14/03/2017;SG;;;;
46695;30/01/2017;MY;;;;
46704;15/05/2017;ID;;;;
46705;16/04/2017;TW;;;;
46707;01/03/2017;MY;;;;
46711;23/05/2017;SG;;;;
46719;06/05/2017;TW;;;;
46728;05/01/2017;VN;;;;
46733;12/04/2017;TH;;;;
46735;26/01/2017;PH;;;;
46741;19/05/2017;TH;;;;
46750;09/02/2017;PH;;;;
46755;28/04/2017;PH;;;;
46757;04/03/2017;ID;;;;
46761;24/03/2017;MY;;;;
46765;14/02/2017;TH;;;;
46766;06/02/2017;ID;;;;
46771;13/02/2017;VN;;;;
46779;15/01/2017;VN;;;;
46787;10/05/2017;PH;;;;
46794;27/05/2017;PH;;;;
46796;18/04/2017;PH;;;;
46801;03/02/2017;PH;;;;
46802;23/03/2017;ID;;;;
46808;20/04/2017;ID;;;;
46811;31/05/2017;SG;;;;
46821;16/05/2017;TW;;;;
46829;31/01/2017;TH;;;;
46832;24/02/2017;TW;;;;
46834;06/05/2017;MY;;;;
46844;08/01/2017;SG;;;;
46853;29/05/2017;VN;;;;
46861;23/01/2017;VN;;;;
46862;25/03/2017;TH;;;;
46869;30/03/2017;TW;;;;
46876;07/03/2017;TH;;;;
46883;26/02/2017;PH;;;;
46891;30/03/2017;MY;;;;
46898;03/04/2017;TH;;;;
46899;26/02/2017;SG;;;;
46903;19/03/2017;VN;;;;
46908;04/03/2017;VN;;;;
46909;20/02/2017;PH;;;;
46919;22/01/2017;SG;;;;
46924;11/05/2017;TH;;;;
46930;28/04/2017;ID;;;;
46939;29/05/2017;PH;;;;
46943;28/01/2017;PH;;;;
46947;30/01/2017;MY;;;;
46951;30/01/2017;PH;;;;
46953;23/05/2017;SG;;;;
46960;04/03/2017;PH;;;;
46970;03/02/2017;MY;;;;
46971;04/02/2017;MY;;;;
46974;19/04/2017;MY;;;;
46977;14/01/2017;SG;;;;
46982;05/02/2017;TW;;;;
46985;03/05/2017;PH;;;;
46995;23/03/2017;VN;;;;
46999;22/03/2017;SG;;;;
47004;10/01/2017;ID;;;;
47011;23/05/2017;SG;;;;
47014;02/02/2017;VN;;;;
47016;09/05/2017;MY;;;;
47018;28/04/2017;VN;;;;
47027;09/05/2017;TH;;;;
47034;02/02/2017;SG;;;;
47042;14/05/2017;MY;;;;
47047;07/03/2017;PH;;;;
47054;13/05/2017;ID;;;;
47058;04/04/2017;SG;;;;
47067;10/01/2017;VN;;;;
47071;13/05/2017;ID;;;;
47079;11/05/2017;VN;;;;
47081;11/03/2017;PH;;;;
47084;22/01/2017;TH;;;;
47093;26/03/2017;TW;;;;
47100;17/02/2017;VN;;;;
47110;22/05/2017;TW;;;;
47120;14/05/2017;TW;;;;
47123;25/04/2017;ID;;;;
47133;09/01/2017;SG;;;;
47138;03/03/2017;MY;;;;
47141;26/01/2017;VN;;;;
47146;23/05/2017;TH;;;;
47149;01/05/2017;MY;;;;
47150;17/03/2017;SG;;;;
47160;13/02/2017;PH;;;;
47166;04/03/2017;PH;;;;
47171;06/05/2017;PH;;;;
47173;28/03/2017;TH;;;;
47181;18/02/2017;TW;;;;
47189;26/02/2017;TH;;;;
47193;22/04/2017;PH;;;;
47196;16/01/2017;SG;;;;
47203;24/03/2017;TH;;;;
47206;22/04/2017;PH;;;;
47211;04/04/2017;PH;;;;
47219;28/05/2017;MY;;;;
47225;09/05/2017;TW;;;;
47228;13/05/2017;PH;;;;
47236;12/01/2017;MY;;;;
47241;09/05/2017;PH;;;;
47248;01/03/2017;PH;;;;
47256;16/02/2017;ID;;;;
47257;18/05/2017;SG;;;;
47267;17/02/2017;VN;;;;
47273;17/03/2017;TH;;;;
47274;31/01/2017;TH;;;;
47279;27/05/2017;SG;;;;
47283;20/02/2017;PH;;;;
47286;16/02/2017;TH;;;;
47295;18/02/2017;MY;;;;
47302;13/05/2017;TW;;;;
47308;08/03/2017;MY;;;;
47309;22/04/2017;VN;;;;
47317;19/04/2017;VN;;;;
47324;15/05/2017;PH;;;;
47329;30/03/2017;TW;;;;
47332;15/03/2017;SG;;;;
47339;20/04/2017;TH;;;;
47348;25/05/2017;ID;;;;
47351;11/01/2017;TH;;;;
47353;15/01/2017;TH;;;;
47355;24/05/2017;MY;;;;
47365;28/02/2017;PH;;;;
47373;01/01/2017;VN;;;;
47375;10/05/2017;VN;;;;
47379;14/03/2017;VN;;;;
47381;23/03/2017;SG;;;;
47385;23/02/2017;TW;;;;
47391;01/06/2017;TW;;;;
47399;23/05/2017;SG;;;;
47406;24/03/2017;TH;;;;
47410;25/04/2017;SG;;;;
47419;07/03/2017;ID;;;;
47427;10/04/2017;TH;;;;
47436;11/01/2017;MY;;;;
47445;23/02/2017;MY;;;;
47450;16/01/2017;ID;;;;
47451;18/03/2017;MY;;;;
47460;01/02/2017;VN;;;;
47466;24/03/2017;PH;;;;
47470;30/05/2017;TH;;;;
47473;22/04/2017;ID;;;;
47482;04/01/2017;SG;;;;
47486;25/05/2017;MY;;;;
47496;29/03/2017;ID;;;;
47504;02/01/2017;MY;;;;
47506;20/04/2017;PH;;;;
47516;04/04/2017;VN;;;;
47518;23/01/2017;MY;;;;
47526;22/05/2017;SG;;;;
47532;26/03/2017;ID;;;;
47539;04/04/2017;MY;;;;
47548;04/04/2017;TW;;;;
47549;24/01/2017;MY;;;;
47551;08/03/2017;TW;;;;
47553;16/01/2017;MY;;;;
47560;09/01/2017;PH;;;;
47566;17/04/2017;SG;;;;
47574;29/03/2017;VN;;;;
47577;16/04/2017;TW;;;;
47587;21/04/2017;VN;;;;
47593;05/05/2017;VN;;;;
47596;24/01/2017;VN;;;;
47600;27/05/2017;TW;;;;
47606;03/02/2017;TW;;;;
47614;12/02/2017;SG;;;;
47620;08/03/2017;MY;;;;
47624;23/04/2017;ID;;;;
47630;20/05/2017;ID;;;;
47632;11/03/2017;TH;;;;
47635;08/05/2017;TH;;;;
47643;04/01/2017;TH;;;;
47647;18/01/2017;ID;;;;
47657;09/04/2017;PH;;;;
47664;15/01/2017;TH;;;;
47673;17/01/2017;TH;;;;
47678;16/01/2017;VN;;;;
47684;27/02/2017;TH;;;;
47688;04/01/2017;TW;;;;
47691;09/03/2017;VN;;;;
47696;03/02/2017;ID;;;;
47697;14/04/2017;PH;;;;
47704;21/01/2017;MY;;;;
47710;01/02/2017;MY;;;;
47716;20/05/2017;VN;;;;
47721;05/01/2017;ID;;;;
47729;14/01/2017;SG;;;;
47737;29/01/2017;TH;;;;
47740;28/04/2017;ID;;;;
47741;01/06/2017;ID;;;;
47742;07/02/2017;MY;;;;
47743;27/03/2017;MY;;;;
47749;10/04/2017;SG;;;;
47753;28/04/2017;PH;;;;
47758;17/05/2017;MY;;;;
47766;28/03/2017;PH;;;;
47773;07/04/2017;MY;;;;
47776;01/01/2017;TW;;;;
47785;22/02/2017;MY;;;;
47790;24/01/2017;TW;;;;
47794;07/04/2017;ID;;;;
47800;11/01/2017;TH;;;;
47802;08/05/2017;PH;;;;
47804;19/02/2017;MY;;;;
47808;24/01/2017;MY;;;;
47813;12/03/2017;TW;;;;
47817;06/04/2017;TW;;;;
47827;21/05/2017;ID;;;;
47833;13/02/2017;SG;;;;
47835;01/06/2017;ID;;;;
47838;20/05/2017;ID;;;;
47843;29/04/2017;VN;;;;
47852;08/02/2017;ID;;;;
47857;03/03/2017;VN;;;;
47864;29/03/2017;VN;;;;
47872;27/01/2017;VN;;;;
47881;24/01/2017;MY;;;;
47884;10/04/2017;PH;;;;
47890;03/02/2017;SG;;;;
47898;24/03/2017;TH;;;;
47899;25/01/2017;PH;;;;
47903;26/01/2017;PH;;;;
47904;14/01/2017;MY;;;;
47913;05/05/2017;TH;;;;
47917;11/02/2017;SG;;;;
47921;14/01/2017;SG;;;;
47928;05/02/2017;ID;;;;
47930;16/05/2017;TH;;;;
47936;25/02/2017;MY;;;;
47940;20/03/2017;ID;;;;
47946;24/03/2017;MY;;;;
47951;10/04/2017;SG;;;;
47952;10/04/2017;PH;;;;
47962;06/01/2017;MY;;;;
47969;29/03/2017;SG;;;;
47978;29/03/2017;ID;;;;
47979;14/02/2017;MY;;;;
47982;08/03/2017;TH;;;;
47992;23/03/2017;SG;;;;
47995;23/03/2017;ID;;;;
48000;10/01/2017;SG;;;;
48007;10/03/2017;PH;;;;
48010;19/01/2017;VN;;;;
48018;13/01/2017;ID;;;;
48026;14/05/2017;VN;;;;
48029;15/04/2017;ID;;;;
48033;18/03/2017;TW;;;;
48037;05/03/2017;MY;;;;
48043;21/04/2017;ID;;;;
48046;20/03/2017;TW;;;;
48047;28/05/2017;PH;;;;
48056;10/02/2017;TH;;;;
48065;26/05/2017;TH;;;;
48071;04/04/2017;ID;;;;
48081;26/02/2017;TH;;;;
48083;02/02/2017;MY;;;;
48084;23/05/2017;PH;;;;
48086;18/03/2017;VN;;;;
48091;21/01/2017;TW;;;;
48095;11/04/2017;VN;;;;
48105;28/01/2017;SG;;;;
48110;14/02/2017;VN;;;;
48114;17/03/2017;TH;;;;
48115;17/02/2017;SG;;;;
48122;08/04/2017;TW;;;;
48128;22/02/2017;PH;;;;
48131;03/02/2017;ID;;;;
48139;28/04/2017;TW;;;;
48146;04/05/2017;PH;;;;
48149;17/02/2017;TH;;;;
48151;24/01/2017;VN;;;;
48160;21/01/2017;PH;;;;
48170;28/04/2017;TH;;;;
48173;18/02/2017;SG;;;;
48181;23/04/2017;MY;;;;
48185;06/01/2017;PH;;;;
48186;14/02/2017;VN;;;;
48193;14/04/2017;PH;;;;
48195;17/01/2017;TW;;;;
48196;15/02/2017;SG;;;;
48198;13/05/2017;TW;;;;
48201;11/04/2017;TH;;;;
48207;02/03/2017;MY;;;;
48210;15/02/2017;TW;;;;
48216;20/03/2017;MY;;;;
48222;18/04/2017;SG;;;;
48225;15/02/2017;TH;;;;
48232;22/05/2017;TH;;;;
48235;10/05/2017;SG;;;;
48236;01/01/2017;TH;;;;
48239;02/02/2017;ID;;;;
48245;31/01/2017;PH;;;;
48255;28/05/2017;PH;;;;
48261;09/03/2017;ID;;;;
48270;28/02/2017;SG;;;;
48271;15/01/2017;ID;;;;
